Sum,C,D,E,F,G,J,N,O,P,Q,R,S,T,fraud
50.0,0.481982706,-1.253155261,-1.677913295,-0.759785447,-1.02448111,1.419113188,0.018365242,0.948807216,-0.720400312,0.984081092,-0.423162524,-0.728187169,-0.383460529,0
14.68,2.31435947,-0.311888793,0.400146959,2.386364398,-0.342142745,-0.328384677,-0.344252538,0.478101196,-0.980126663,0.703063713,-1.437804578,-0.98596604,0.155016148,0
14.59,-0.118706274,1.071981785,0.275508672,-0.365139421,0.383244199,0.223721892,0.810757144,0.208730781,-0.263181191,-0.293795566,-0.314244921,-0.378334636,-0.158071568,0
1.0,0.287435927,-0.64919958,-1.319286509,-0.568292222,-1.073078521,-0.504501215,-0.801401736,1.039640558,0.433588487,-0.68289068,0.140265966,-0.040805042,-0.060223029,0
19.93967995,-1.191611634,-0.751471582,-0.614891559,-0.324896867,-1.084924551,0.250572674,-1.823385926,-0.229371423,1.841045042,1.193763349,0.037494594,0.423557094,0.038707912,1
35.85,-1.819541035,-1.300560769,0.126814048,-0.18632186,-0.425415491,1.008754147,-0.012771111,-0.26525637,1.427336982,-0.602328191,-0.485619181,1.124554056,0.10514398,0
60.0,0.151083905,-1.457312072,-2.12720985,-0.121167883,-1.870845374,1.619093174,-0.671323159,-0.555875528,0.022915208,0.175505699,0.681197794,-0.159618414,-0.343886089,0
11.5,-1.461535529,0.390729275,0.169042453,-0.451219393,0.002637701,0.040847107,0.120363979,-0.546839107,-0.386348463,-0.144217487,-0.358270332,0.258196453,-0.214452603,0
0.89,0.182359483,0.503367848,-0.186995658,-0.569893632,-0.050353614,-0.101678384,-0.034693945,0.459352583,0.788523162,-0.353547268,0.350047935,0.217727577,-0.085366544,0
13.86,-0.435974562,-0.62041332,1.154820489,-0.692992681,1.276429534,-0.50587768,-1.373676736,-0.312957418,0.130126501,0.230870507,-0.397818496,-0.291219509,0.100183828,0
30.0,-1.896359532,-1.545924048,-0.700444444,-1.28929342,-0.352229669,1.847625187,0.399909774,-1.355298867,-1.153201399,0.685296621,0.000431523,0.239602477,-0.485598728,0
4.0,-0.11091835,-2.504983437,-0.149697271,-1.392679623,0.496898902,-1.186844067,1.003484784,-1.229950017,0.662475261,-0.641473702,-0.295893843,-0.605770138,-0.210574012,0
13.39,1.284772,-2.548215342,0.638050406,-0.36364037,1.152664315,0.168101306,-0.495802499,-1.272003574,0.65080567,-1.172150278,-0.732706763,-0.584664616,0.448367815,0
2.12,2.830424123,-0.614144542,0.508458403,-1.477404807,0.395764721,-1.515627192,1.109548957,-0.348299866,-0.031356234,0.060484804,-0.002641068,-1.224856899,0.049347449,0
99.31702561,-7.413759199,6.44195638,-2.843818777,-1.285233455,-5.209420165,-4.746545044,-11.39259236,-0.671885893,-6.33401662,-9.053497406,-3.207763277,0.173853344,0.342549454,1
1.0,-15.03366476,9.935259986,-4.498321849,-3.210134432,-10.83132215,-11.69650991,-17.10109335,-0.283646992,-10.3984738,-14.24824044,-5.199461155,1.367057143,1.408904858,1
30.09,0.410406831,0.712207252,-0.587457053,-1.340555291,0.254350582,-0.04884382,0.619455175,1.00370151,0.162286029,-0.171066903,-0.863124261,-0.05905345,-0.122744978,0
5.91,-2.048679966,1.153413576,0.84368501,-0.576405703,0.545293094,0.292554772,0.68486565,-0.324082059,-0.383480324,-0.446219172,-0.186859845,0.179602118,-0.342392766,0
9.99,1.267923263,1.348715334,-1.040546136,-0.213095324,-0.606012666,-0.181897501,-0.223203098,0.254136034,0.111715353,-0.210677528,0.023500737,-0.205050243,-0.176554112,0
300.0,0.364417925,-0.581400106,-1.417806285,-0.458493094,-0.30883516,-1.176364351,0.163932096,1.520335436,-0.175570257,-0.24164054,0.618979665,0.641943412,0.40628218,0
0.965700554,-1.615648673,1.497629798,-1.126563405,-1.657390502,-1.78255929,-3.836546984,-4.234441661,0.740463392,-3.075949525,-4.326903824,-2.419869448,-0.159024367,0.193525351,1
38.38,-2.508346565,1.02987411,0.285125025,-1.040613413,0.525386258,0.281398917,1.001506944,1.524686424,-1.153933812,0.458950616,0.092175427,2.629449338,0.026425927,0
111.18,2.068547679,-0.135253701,1.298852651,0.267154497,0.104016116,-0.856417468,-0.388709815,-1.93569124,-0.324695949,-0.367517861,-0.62997936,-2.009417604,0.200141271,0
20.0,0.892255938,1.577581288,-0.628100713,-0.28404114,-0.139536584,-0.174519112,-0.099078123,-0.225272381,-0.825928728,0.463377279,-1.023141799,-0.600732732,-0.180759641,0
24.4,2.830738154,-0.115988116,-0.059084669,0.403970586,-0.702913937,0.031954873,-0.132013611,1.160452289,0.585260845,-0.596720304,0.722984104,-0.448070171,-0.09041532,0
188.31,-1.535303315,-0.742896096,1.442100324,-1.20063118,2.278798649,0.555070091,1.479059676,-0.584272793,-0.556448982,-0.026784776,-0.167388264,-0.161107826,-0.683664747,0
1.0,0.971395354,-0.487434177,-0.575694718,-0.869528196,-0.437040351,-1.948254039,-1.957832015,0.566927211,-1.137020417,-1.915679187,-0.049210933,0.304177832,0.08416769,1
1.0,0.114252319,2.485676657,0.182868668,-0.847664152,0.544292901,0.746316756,0.575205302,0.237049759,0.34201058,-0.460824921,-0.467053722,-0.884468252,-0.187883733,0
1.0,-4.839162064,4.354769359,0.832659381,-1.552957598,-1.248794892,-3.582682411,-6.14759054,0.095826083,-0.640718956,0.707700916,1.117944974,-0.129792366,0.267426392,1
15.7,0.857790889,-2.413806097,-0.484488356,-0.137903964,-1.034935636,1.12573242,-0.108322031,-0.529517166,-0.272311147,0.197072628,-0.045377607,-1.016532509,-0.516540917,0
25.0,1.629268357,-1.385856551,-0.074804501,-1.054468424,0.893588498,0.07254262,-0.563216142,0.490910137,0.448342832,-0.846403891,-0.504407149,-0.746303516,0.40610736,0
2.69,1.52145214,-0.240905871,0.307168959,0.355235489,0.407701489,-0.215263969,0.508912813,0.716070724,-0.169562609,-0.048355913,-0.693786785,-0.417117964,0.007004667,0
38.5,-1.615234328,-1.052613324,2.142779061,2.977534673,-0.276264011,-0.05875589,0.528584783,1.041079384,0.37139903,-0.705410534,-0.180526683,0.453323983,0.113487011,0
99.99,1.088583554,-0.424383196,0.012507253,-0.6166575,0.671039291,-0.54558542,-0.547226743,-0.102279874,0.543862503,-0.950102853,-0.307258356,-0.745772085,0.15138776,0
0.77,-4.694699037,4.820112318,2.770829852,-2.171335089,1.42782807,-1.809766402,-7.729754975,0.079587545,3.149464128,5.647546885,2.997945573,-2.705019167,-0.032421456,0
119.0,0.805196357,0.160778945,-0.444313081,-0.631656902,0.813904272,-0.180818378,0.306852692,-0.023090571,0.316271814,-0.590735859,0.30738331,0.057701287,-0.134515948,0
0.79,1.060088299,1.000933098,0.748561736,-0.537321562,1.065455183,0.095921015,0.573112755,1.363856938,-1.038144902,0.282826649,-0.417838788,0.513248134,0.018565751,0
22.25,1.109540116,-0.407979472,-1.296880754,-0.141537343,-0.745133716,-1.313460153,-0.615425406,-0.099493902,-1.556099305,0.786735746,-0.617024451,0.48080431,-0.139626807,0
42.44815507,-5.041859566,3.376405991,-2.577220903,-1.07420283,-4.358041715,-3.928131402,-6.153521282,-0.442035926,-4.958759603,-7.469865318,-1.987588179,0.733341448,-0.281491077,1
39.95,0.665361476,-3.332313688,-0.373907985,-1.635349475,-0.500798123,-1.214555899,-0.231396555,-0.077174266,-1.339659361,-0.412323197,1.746637695,-1.296769677,-1.410774103,0
62.85,-0.089576336,-0.301883223,-0.473654902,-0.659993509,0.002152554,0.884235574,0.432179979,-0.10741279,-1.196685434,-0.388453722,1.025482215,-0.257922716,-0.345448461,0
2.516073551,-6.939171567,6.70526284,0.316983668,-2.140484172,-2.370428354,-4.507120328,-10.52415972,-0.017558551,-1.403124605,-1.52642465,0.259031261,-0.190516506,0.443451191,1
1.0,-20.45294703,11.62229486,-7.541511723,-2.169955445,-15.24798974,-13.6761384,-14.56161154,-0.307412546,-8.291812635,-12.50501185,-4.852942749,0.693657902,1.046319797,1
40.3605196,-8.134747491,3.946648523,-4.340820094,-1.721130285,-5.174097649,-3.737064171,-5.124077503,0.194319439,-1.952631639,-4.32276495,-1.202893094,-0.265132091,0.49778109,1
0.69,-1.984665722,-0.203459371,1.903967176,-1.430288633,-0.076547897,0.217630454,1.065262428,-0.775503008,-0.911031402,-0.223768269,0.768369834,0.477521452,-1.027715896,1
110.0,-1.862026352,1.139156198,0.566491844,-0.795718792,0.709275472,0.476853466,1.016748322,-0.314369999,-0.03265233,-0.775261922,0.133091079,-0.071442142,-0.072280609,0
16.57,0.846079958,-0.584179754,1.099072172,-0.493312823,1.201080493,-0.206978898,-0.389227204,0.061579895,-0.222187905,-0.575632752,-0.625215232,0.83893201,0.235434045,0
11.5,0.170099878,0.241721797,1.545663013,-0.35038454,-1.090627449,0.153306373,-0.015596322,-0.241628447,0.290693689,-0.846173018,1.119380272,1.201597269,0.317277718,0
11.36,-0.465335463,3.866738315,0.1801848,0.120966273,-0.000484683,1.566244645,0.32227827,-2.168126259,0.645125987,-0.686580047,0.015650178,-1.087915307,-0.33374648,0
1.0,-1.024700547,1.803340362,1.149877438,-1.425268165,0.355029281,-2.254279594,-4.791062779,0.181765359,1.049316549,3.962494475,1.416018727,-1.248633653,-0.146724455,1
2.0,1.356988709,-1.172686787,-0.159944927,0.155317728,-0.053283194,0.440649377,0.111558105,-0.079117128,0.568182263,-0.584220735,0.294980882,0.113400362,0.309264395,0
1.0,-2.46758012,0.580551029,0.805695944,-1.287926864,0.315242438,-1.050950906,-2.499594661,0.314484756,1.027166469,1.361822509,1.781981519,-0.293274052,-0.086433392,0
73.70162307,-4.261108942,4.228572049,-0.585783274,-0.43090857,-2.200698163,-3.901849763,-7.599685367,-0.351846653,-2.297128518,-0.452681371,1.157165965,1.982077516,0.486692307,1
309.43,1.060966586,-0.301246684,-1.063776225,0.194552887,1.543083969,-0.750758054,-0.279165933,0.931505975,0.163920138,-0.679194953,0.518742696,0.057697187,0.215040274,0
297.15,-0.378932638,1.043934897,-1.881279397,-0.185669152,1.443861471,0.047142758,0.739075679,1.109796835,0.075766048,0.050604344,0.162666879,0.359727794,-0.24368102,0
10.0,0.022111781,-2.167094238,0.645568721,-1.651279428,0.849910172,0.589225446,-0.606989744,-0.638938339,0.930525601,-0.413406629,-1.376416071,-0.319118045,0.078047456,0
1.0,-0.340252628,-0.868801383,-1.595041077,-0.799727268,-0.786413966,0.841897023,0.821948193,-0.847234691,0.368225332,0.071595727,0.020152907,0.02906009,-0.655929169,0
0.92,-4.175189614,-3.022798846,-3.428294318,-1.421570311,-1.976059935,8.403938063,-0.512577913,0.070022769,0.875762975,-0.421863546,-0.11750926,-1.35227718,3.664891569,0
28.0,1.901009248,-0.100082159,-0.035341213,-1.157064408,1.084143343,-0.452798972,-0.195640297,0.296571829,-0.985836676,0.433395668,-0.770479492,1.054095872,0.273555215,0
15.0,-1.573964528,-1.065945507,-0.083182818,-0.809650381,-0.263420904,0.828944406,-0.302225301,0.227889123,0.927619541,-0.073234849,-1.350951555,0.540861408,0.104436413,0
45.9,1.502956323,-0.033782049,0.55805482,-0.111856001,0.73618725,-1.009519626,1.603460712,0.321537349,-0.072036088,0.472703026,-0.376610928,-0.262878557,0.058714354,0
82.8,-0.930785342,-1.507655818,-1.379014196,-0.519835092,-1.172986505,1.542569411,-0.368488073,0.001283003,-0.422122339,0.470092691,0.094636034,-0.174345883,-0.314582506,0
4.95,0.097112415,3.623803387,0.030307754,0.966082231,-0.649890593,1.56077086,-0.008884085,-1.002597524,1.400716605,-1.191047582,0.569054993,-1.616300215,-0.244135003,0
320.01,-6.148487449,3.401955368,0.458306649,-1.571629715,-1.358707981,-4.93742666,-6.6190902,-0.590223956,-4.472547557,-7.165044387,-1.581128191,1.930379709,0.264698704,1
158.47,2.824344064,3.227878622,0.472675222,2.119496291,-0.655570452,0.281290622,-1.345176832,-3.501143171,0.985042584,-0.847991756,0.789890544,-0.92676117,0.449382862,0
0.99,0.255736297,-0.867503424,0.816049151,-0.606292372,1.116018127,0.262371115,-0.136113669,-1.11542967,0.056933411,-0.929736372,-0.284509556,0.296256628,0.22318062,0
42.24,0.836280282,-1.893646952,-1.80149915,-1.464113647,-0.65865669,-0.275557246,-0.210708736,1.666620664,-1.849240728,0.094864296,1.052520529,-0.395278883,-0.344765246,0
81.34,0.349065078,0.572747021,0.217796121,1.664819051,-0.375621382,-0.244113966,0.308521467,0.211090315,-1.332248875,0.999988286,-2.120466166,-1.064888093,-0.108417048,0
26.9,-0.743447963,0.582467931,0.017640481,-0.086939514,-0.349037977,-0.146174091,1.686603974,-1.136544427,0.194986185,0.096056693,0.276466315,-0.121299092,-0.17077001,0
81.4,3.106133139,1.776290627,-0.618095482,1.093395323,-0.605927699,-0.548691093,-1.063706836,-0.889022313,-1.305735262,1.023868155,-0.312503621,0.96683966,0.440534687,0
1.0,-5.814385664,6.127695002,1.592978817,-2.497348184,-0.880635645,-5.221607148,-9.302424795,-0.28858476,-0.968508308,1.110976805,0.719520907,-2.334533867,0.2878584,1
16.94,0.708884049,0.991330621,-0.127060192,1.383368507,-0.799907244,-0.003425689,-0.090252214,-0.139351734,0.451010514,-0.692159836,0.499172813,0.17973917,-0.13829666,0
139.4,-3.893373418,0.271562303,3.249855057,2.919171176,0.646090782,0.350811806,1.141873563,0.093418318,-0.916910419,-0.296509516,-0.562439858,-0.457413502,0.047094875,0
1.0,-1.372656751,2.016459916,0.728050207,-0.820594104,0.172418152,-1.944958928,-4.482637714,-0.130261556,1.035465725,3.975444936,1.703702719,-0.900188258,-0.124677191,1
109.215186,-4.63264615,2.929240751,-0.836780337,-0.654433722,-2.360899192,-4.918032292,-8.29912827,-1.839757658,-2.21380733,-2.465486501,0.181471354,-0.009415766,0.263228545,1
1.77,2.209331771,-0.14861324,-0.427444053,-0.962262451,0.671420862,0.489799114,-0.245037078,0.567011917,-1.684871607,-0.153364044,0.888378308,-1.047889076,-0.371804556,0
14.88,0.971128776,2.782516539,-0.359166392,0.137427892,-0.132737092,0.476986265,-0.084874691,-0.63854811,-0.278420552,0.264099044,-1.041891379,-1.099003192,-0.214217563,0
19.78,1.103448431,2.665937552,-0.265176862,1.37985095,-0.621030171,0.534469539,0.031346337,-1.454590273,-0.360385799,0.391340915,-0.825515924,-0.906560924,-0.28545071,0
0.478062545,-8.887781265,7.798499286,-2.224947509,-2.269236909,-6.588741171,-8.065167238,-13.08907005,0.140906402,-8.554324673,-12.25196758,-4.628216314,1.124741347,0.628793218,1
55.19,-1.136022875,-0.187249944,0.714067662,-1.525627911,1.368909325,-0.487841444,0.697849361,-0.572484722,-1.027897144,0.049524663,-0.432058472,0.433495642,-0.099368067,0
50.0,-0.954369729,-0.310395223,-0.746042969,4.971103603,-2.872872028,1.692918346,-0.317613652,-1.218557579,-1.840141118,1.177388812,1.781604898,0.761936658,0.088639321,0
6.360170643,-19.40057375,11.2949619,-13.85426999,-0.373445495,-23.59026219,-16.48880391,-7.396485249,-1.068470732,-9.127135014,-16.27947154,-6.407023927,1.823989768,2.455237736,1
617.32,0.058930543,2.570010629,-1.555678519,0.098111931,0.558320208,-1.193316417,0.382031858,0.220850388,0.177887938,0.477652253,0.388906353,0.856538312,1.024404012,0
25.29,0.431904884,1.14432195,0.463987211,-0.455342052,0.747703713,0.45981313,1.045190303,0.487356998,-0.75478889,0.143822434,0.080975868,0.537146714,0.071079764,0
1.0,-2.002459658,3.469634258,-0.521654057,-0.724961174,-2.292301598,-3.790613503,-6.721235666,-1.33387927,-2.188735622,-5.034492855,-1.318910758,-0.321816069,0.269594689,1
56.95,0.55157197,1.539387722,-0.982680955,1.699766226,-1.585060846,-0.029417285,-1.019921589,-2.174169212,0.178298477,-0.485971846,0.941863734,0.339381541,-0.147849403,0
37.08,-0.928679807,0.202186647,0.322457623,-0.751995126,1.01690865,0.044761026,1.076988205,-1.703672925,-0.429985262,-0.253833489,0.088601162,-0.159552696,-0.579086889,0
2.82,1.512643557,3.158945998,1.8009309,-0.095995003,-0.339975356,0.945997139,-0.081125087,-0.210804092,1.427505783,-1.271903719,0.260881178,-1.066142577,0.161116485,0
300.0,-1.359206349,-0.313984706,-1.071330658,-0.711234265,-0.185242371,0.50807675,-0.60993774,-1.458298684,0.063989301,0.809949528,-1.610983925,0.727008875,0.536493156,0
10.0,0.160761129,0.427215345,-0.046612265,-0.501501045,0.080519444,-0.079381121,0.115873949,1.052796306,0.530582161,-0.748944878,-0.313506154,0.191751189,-0.025244787,0
2539.73,-6.079842549,-1.247145604,-5.907188392,3.588909631,5.134254038,-0.567880241,1.032833178,-1.645324995,1.843036179,-0.271911354,-1.484951238,-0.460995187,-1.347504269,0
4.49,0.411072459,-1.096807882,1.958827161,0.006477353,0.705128215,-1.555646787,0.918695172,-1.493533945,0.916330252,0.575472742,0.965614581,-0.121451687,-0.145231421,0
24.99,0.354384756,-1.039182424,-0.093618679,-0.067801775,-0.440655545,-0.156008766,-1.868568873,-0.000365498,1.425569479,1.510373665,0.315973162,1.368600599,0.286553364,0
41.25,0.18136351,-0.341779592,-0.834393801,-0.777270733,-0.459537623,0.051952516,-1.398899507,0.23992848,0.703271051,1.678975911,-1.860979339,0.173352444,0.136420312,0
48.95,-1.780482367,0.2972722,0.378579431,-0.779883396,0.439099453,0.252488195,0.617776058,-1.061112214,-0.319459581,-0.388157099,-0.308563194,0.535721669,-0.13765615,0
0.02,2.375383013,-2.275616285,-1.28650064,-0.15899913,-0.856484734,-0.541131156,-0.919250844,-0.052995454,1.842200784,-0.14979839,-0.755357598,-0.466076201,0.121717146,0
50.0,-1.83416189,0.401931281,1.133294321,3.527111796,-1.263072205,-0.70803041,2.980930765,0.605379832,0.443856409,0.758237371,1.060058709,0.758068744,-0.241464373,0
59.35,3.510842453,1.29403776,-0.230808599,1.912308501,-0.879708522,-0.344777487,-1.253063699,-1.331382339,-1.304835912,0.768518867,-0.100850097,0.508633954,0.450301289,0
434.92,-3.88524054,1.585214944,0.666815872,-0.471281984,2.50504334,-0.560237396,1.364734833,-0.342646326,-0.527544372,-0.134849965,0.087500036,0.461762905,-0.044199955,0
7.7,0.223380861,-0.59987069,-0.371154232,-0.970820914,-0.000528385,-1.372454888,-1.027208249,0.411285731,0.757514762,0.533380584,0.503701996,-0.345791006,-0.328636639,0
3.518608717,-5.17518359,6.022518416,-0.526041601,-1.704755377,-2.84878438,-4.078372136,-8.840989179,-0.668817392,-2.881021996,-6.062163868,-2.186335872,-0.623201223,0.504943436,1
15.7,-1.628805349,-0.384611197,1.408304247,4.149699435,-1.565251462,0.986355248,-0.11722697,0.487666538,-1.374099353,-0.428616731,1.481754188,-1.505170075,-0.567237932,0
47.55,-1.768406557,1.207833277,0.69076465,-0.569133271,0.622942609,0.392800424,0.602771445,-1.24709989,-0.448047683,-0.553567047,-0.096454745,0.199970677,-0.162260643,0
42.8,-1.24477626,1.302382722,0.040133124,-1.067378767,0.301814254,0.32818885,0.643363318,0.646477614,-0.061264174,-0.526809204,-0.009001148,-0.695012488,-0.237873447,0
7.49,2.256288649,0.798732632,-0.714535616,-0.120011538,-0.08542781,0.289554261,-0.571205217,1.570766774,0.292363115,-0.604336421,0.695952453,-0.044128624,0.322016778,0
19.95,-0.577635265,-0.968123569,-0.976251014,-0.150851546,-1.151799334,0.909982843,-0.233898141,-0.450717105,1.377994038,-0.105836427,-0.591008427,0.730944599,0.001459088,0
1.0,0.810034903,0.304207674,0.710962439,-1.085029545,0.910520691,-1.135802153,-1.413752674,-0.302598385,0.878744332,0.438731928,1.024231953,-0.967301089,-0.066278979,0
106.27,-3.015237291,5.425775518,0.593557672,-0.1986097,0.186480904,-0.345656858,-2.664894011,-0.107999154,2.146519358,4.474707926,3.309600872,-0.031974586,0.241036998,0
1.98,0.051463629,0.409922618,0.077506621,-0.339540277,0.012005905,-0.131355602,-0.257241077,0.374864595,0.846155329,-0.542072235,0.343596376,0.34614082,-0.006710103,0
0.69,-1.612275051,0.349340765,0.341326313,-0.675109274,0.05343653,-0.195342276,-0.543701839,-0.457736381,0.480009162,0.31754492,0.183752649,0.275298471,-0.183110549,0
22.98,-1.213991677,3.370257211,1.164107905,0.470425065,0.411486325,1.660642935,0.605244899,-1.040340239,1.151396663,-1.279746266,-0.166600485,-1.106347732,-0.176162611,0
0.01,1.202107314,-0.440646913,0.248191193,1.178955272,-0.326482999,-1.223729627,1.495303427,-2.52539567,0.104721724,0.518032916,0.409833064,0.0536705,-0.240963798,0
219.18,-0.245313648,-1.401209351,-0.503553994,-0.175067783,0.055178118,-1.002457143,0.636655313,1.485943208,-0.893566533,0.17922794,-0.469183099,0.156671932,0.305968339,0
